,Inputs,Directions,Energy
25199,HPHHHHP,SRFRLRR,0
25200,HPHHHHP,SRFRLRL,0
25201,HPHHHHP,SRFRLRF,0
25202,HPHHHHP,SRFRLLR,1
25203,HPHHHHP,SRFRLLF,1
25204,HPHHHHP,SRFRLFR,0
25205,HPHHHHP,SRFRLFL,0
25206,HPHHHHP,SRFRLFF,0
25207,HPHHHHP,SRFRFRR,0
25208,HPHHHHP,SRFRFRL,0
25209,HPHHHHP,SRFRFRF,0
25210,HPHHHHP,SRFRFLR,0
25211,HPHHHHP,SRFRFLL,0
25212,HPHHHHP,SRFRFLF,0
25213,HPHHHHP,SRFRFFR,0
25214,HPHHHHP,SRFRFFL,0
25215,HPHHHHP,SRFRFFF,0
25216,HPHHHHP,SRFLRRL,1
25217,HPHHHHP,SRFLRRF,1
25218,HPHHHHP,SRFLRLR,0
25219,HPHHHHP,SRFLRLL,0
25220,HPHHHHP,SRFLRLF,0
25221,HPHHHHP,SRFLRFR,0
25222,HPHHHHP,SRFLRFL,0
25223,HPHHHHP,SRFLRFF,0
25224,HPHHHHP,SRFLLRR,0
25225,HPHHHHP,SRFLLRL,0
25226,HPHHHHP,SRFLLRF,0
25227,HPHHHHP,SRFLLFR,1
25228,HPHHHHP,SRFLLFF,1
25229,HPHHHHP,SRFLFRR,0
25230,HPHHHHP,SRFLFRL,0
25231,HPHHHHP,SRFLFRF,0
25232,HPHHHHP,SRFLFLR,0
25233,HPHHHHP,SRFLFLL,0
25234,HPHHHHP,SRFLFLF,0
25235,HPHHHHP,SRFLFFR,0
25236,HPHHHHP,SRFLFFL,0
25237,HPHHHHP,SRFLFFF,0
25238,HPHHHHP,SRFFRRL,1
25239,HPHHHHP,SRFFRRF,1
25240,HPHHHHP,SRFFRLR,0
25241,HPHHHHP,SRFFRLL,0
25242,HPHHHHP,SRFFRLF,0
25243,HPHHHHP,SRFFRFR,0
25244,HPHHHHP,SRFFRFL,0
25245,HPHHHHP,SRFFRFF,0
25246,HPHHHHP,SRFFLRR,0
25247,HPHHHHP,SRFFLRL,0
25248,HPHHHHP,SRFFLRF,0
25249,HPHHHHP,SRFFLLR,1
25250,HPHHHHP,SRFFLLF,1
25251,HPHHHHP,SRFFLFR,0
25252,HPHHHHP,SRFFLFL,0
25253,HPHHHHP,SRFFLFF,0
25254,HPHHHHP,SRFFFRR,0
25255,HPHHHHP,SRFFFRL,0
25256,HPHHHHP,SRFFFRF,0
25257,HPHHHHP,SRFFFLR,0
25258,HPHHHHP,SRFFFLL,0
25259,HPHHHHP,SRFFFLF,0
25260,HPHHHHP,SRFFFFR,0
25261,HPHHHHP,SRFFFFL,0
25262,HPHHHHP,SRFFFFF,0
25263,HPHHHHP,SLRRLRR,1
25264,HPHHHHP,SLRRLRL,1
25265,HPHHHHP,SLRRLRF,1
25266,HPHHHHP,SLRRLLR,2
25267,HPHHHHP,SLRRLLF,2
25268,HPHHHHP,SLRRLFR,1
25269,HPHHHHP,SLRRLFL,1
25270,HPHHHHP,SLRRLFF,1
25271,HPHHHHP,SLRRFRL,2
25272,HPHHHHP,SLRRFRF,2
25273,HPHHHHP,SLRRFLR,1
25274,HPHHHHP,SLRRFLL,1
25275,HPHHHHP,SLRRFLF,1
25276,HPHHHHP,SLRRFFR,1
25277,HPHHHHP,SLRRFFL,1
25278,HPHHHHP,SLRRFFF,1
25279,HPHHHHP,SLRLRRL,1
25280,HPHHHHP,SLRLRRF,1
25281,HPHHHHP,SLRLRLR,0
25282,HPHHHHP,SLRLRLL,0
25283,HPHHHHP,SLRLRLF,0
25284,HPHHHHP,SLRLRFR,0
25285,HPHHHHP,SLRLRFL,0
25286,HPHHHHP,SLRLRFF,0
25287,HPHHHHP,SLRLLRR,0
25288,HPHHHHP,SLRLLRL,0
25289,HPHHHHP,SLRLLRF,0
25290,HPHHHHP,SLRLLFR,0
25291,HPHHHHP,SLRLLFL,0
25292,HPHHHHP,SLRLLFF,0
25293,HPHHHHP,SLRLFRR,0
25294,HPHHHHP,SLRLFRL,0
25295,HPHHHHP,SLRLFRF,0
25296,HPHHHHP,SLRLFLR,0
25297,HPHHHHP,SLRLFLL,0
25298,HPHHHHP,SLRLFLF,0
25299,HPHHHHP,SLRLFFR,0
25300,HPHHHHP,SLRLFFL,0
25301,HPHHHHP,SLRLFFF,0
25302,HPHHHHP,SLRFRRL,2
25303,HPHHHHP,SLRFRLR,0
25304,HPHHHHP,SLRFRLL,0
25305,HPHHHHP,SLRFRLF,0
25306,HPHHHHP,SLRFRFR,0
25307,HPHHHHP,SLRFRFL,0
25308,HPHHHHP,SLRFRFF,0
25309,HPHHHHP,SLRFLRR,0
25310,HPHHHHP,SLRFLRL,0
25311,HPHHHHP,SLRFLRF,0
25312,HPHHHHP,SLRFLLR,1
25313,HPHHHHP,SLRFLLF,1
25314,HPHHHHP,SLRFLFR,0
25315,HPHHHHP,SLRFLFL,0
25316,HPHHHHP,SLRFLFF,0
25317,HPHHHHP,SLRFFRR,0
25318,HPHHHHP,SLRFFRL,0
25319,HPHHHHP,SLRFFRF,0
25320,HPHHHHP,SLRFFLR,0
25321,HPHHHHP,SLRFFLL,0
25322,HPHHHHP,SLRFFLF,0
25323,HPHHHHP,SLRFFFR,0
25324,HPHHHHP,SLRFFFL,0
25325,HPHHHHP,SLRFFFF,0
25326,HPHHHHP,SLLRRLR,0
25327,HPHHHHP,SLLRRLL,0
25328,HPHHHHP,SLLRRLF,0
25329,HPHHHHP,SLLRRFR,0
25330,HPHHHHP,SLLRRFL,0
25331,HPHHHHP,SLLRRFF,0
25332,HPHHHHP,SLLRLRR,0
25333,HPHHHHP,SLLRLRL,0
25334,HPHHHHP,SLLRLRF,0
25335,HPHHHHP,SLLRLLR,1
25336,HPHHHHP,SLLRLLF,1
25337,HPHHHHP,SLLRLFR,0
25338,HPHHHHP,SLLRLFL,0
25339,HPHHHHP,SLLRLFF,0
25340,HPHHHHP,SLLRFRR,0
25341,HPHHHHP,SLLRFRL,0
25342,HPHHHHP,SLLRFRF,0
25343,HPHHHHP,SLLRFLR,0
25344,HPHHHHP,SLLRFLL,0
25345,HPHHHHP,SLLRFLF,0
25346,HPHHHHP,SLLRFFR,0
25347,HPHHHHP,SLLRFFL,0
25348,HPHHHHP,SLLRFFF,0
25349,HPHHHHP,SLLLRRL,2
25350,HPHHHHP,SLLLRRF,2
25351,HPHHHHP,SLLLRLR,1
25352,HPHHHHP,SLLLRLL,1
25353,HPHHHHP,SLLLRLF,1
25354,HPHHHHP,SLLLRFR,1
25355,HPHHHHP,SLLLRFL,1
25356,HPHHHHP,SLLLRFF,1
25357,HPHHHHP,SLLLFRR,1
25358,HPHHHHP,SLLLFRL,1
25359,HPHHHHP,SLLLFRF,1
25360,HPHHHHP,SLLLFLR,2
25361,HPHHHHP,SLLLFLF,2
25362,HPHHHHP,SLLLFFR,1
25363,HPHHHHP,SLLLFFL,1
25364,HPHHHHP,SLLLFFF,1
25365,HPHHHHP,SLLFRRL,1
25366,HPHHHHP,SLLFRRF,1
25367,HPHHHHP,SLLFRLR,0
25368,HPHHHHP,SLLFRLL,0
25369,HPHHHHP,SLLFRLF,0
25370,HPHHHHP,SLLFRFR,0
25371,HPHHHHP,SLLFRFL,0
25372,HPHHHHP,SLLFRFF,0
25373,HPHHHHP,SLLFLRR,0
25374,HPHHHHP,SLLFLRL,0
25375,HPHHHHP,SLLFLRF,0
25376,HPHHHHP,SLLFLLR,2
25377,HPHHHHP,SLLFLFR,0
25378,HPHHHHP,SLLFLFL,0
25379,HPHHHHP,SLLFLFF,0
25380,HPHHHHP,SLLFFRR,0
25381,HPHHHHP,SLLFFRL,0
25382,HPHHHHP,SLLFFRF,0
25383,HPHHHHP,SLLFFLR,0
25384,HPHHHHP,SLLFFLL,0
25385,HPHHHHP,SLLFFLF,0
25386,HPHHHHP,SLLFFFR,0
25387,HPHHHHP,SLLFFFL,0
25388,HPHHHHP,SLLFFFF,0
25389,HPHHHHP,SLFRRLR,0
25390,HPHHHHP,SLFRRLL,0
25391,HPHHHHP,SLFRRLF,0
25392,HPHHHHP,SLFRRFL,1
25393,HPHHHHP,SLFRRFF,1
25394,HPHHHHP,SLFRLRR,0
25395,HPHHHHP,SLFRLRL,0
25396,HPHHHHP,SLFRLRF,0
25397,HPHHHHP,SLFRLLR,1
25398,HPHHHHP,SLFRLLF,1
25399,HPHHHHP,SLFRLFR,0
25400,HPHHHHP,SLFRLFL,0
25401,HPHHHHP,SLFRLFF,0
25402,HPHHHHP,SLFRFRR,0
25403,HPHHHHP,SLFRFRL,0
25404,HPHHHHP,SLFRFRF,0
25405,HPHHHHP,SLFRFLR,0
25406,HPHHHHP,SLFRFLL,0
25407,HPHHHHP,SLFRFLF,0
25408,HPHHHHP,SLFRFFR,0
25409,HPHHHHP,SLFRFFL,0
25410,HPHHHHP,SLFRFFF,0
25411,HPHHHHP,SLFLRRL,1
25412,HPHHHHP,SLFLRRF,1
25413,HPHHHHP,SLFLRLR,0
25414,HPHHHHP,SLFLRLL,0
25415,HPHHHHP,SLFLRLF,0
25416,HPHHHHP,SLFLRFR,0
25417,HPHHHHP,SLFLRFL,0
25418,HPHHHHP,SLFLRFF,0
25419,HPHHHHP,SLFLLRR,0
25420,HPHHHHP,SLFLLRL,0
25421,HPHHHHP,SLFLLRF,0
25422,HPHHHHP,SLFLLFR,1
25423,HPHHHHP,SLFLLFF,1
25424,HPHHHHP,SLFLFRR,0
25425,HPHHHHP,SLFLFRL,0
25426,HPHHHHP,SLFLFRF,0
25427,HPHHHHP,SLFLFLR,0
25428,HPHHHHP,SLFLFLL,0
25429,HPHHHHP,SLFLFLF,0
25430,HPHHHHP,SLFLFFR,0
25431,HPHHHHP,SLFLFFL,0
25432,HPHHHHP,SLFLFFF,0
25433,HPHHHHP,SLFFRRL,1
25434,HPHHHHP,SLFFRRF,1
25435,HPHHHHP,SLFFRLR,0
25436,HPHHHHP,SLFFRLL,0
25437,HPHHHHP,SLFFRLF,0
25438,HPHHHHP,SLFFRFR,0
25439,HPHHHHP,SLFFRFL,0
25440,HPHHHHP,SLFFRFF,0
25441,HPHHHHP,SLFFLRR,0
25442,HPHHHHP,SLFFLRL,0
25443,HPHHHHP,SLFFLRF,0
25444,HPHHHHP,SLFFLLR,1
25445,HPHHHHP,SLFFLLF,1
25446,HPHHHHP,SLFFLFR,0
25447,HPHHHHP,SLFFLFL,0
25448,HPHHHHP,SLFFLFF,0
25449,HPHHHHP,SLFFFRR,0
25450,HPHHHHP,SLFFFRL,0
25451,HPHHHHP,SLFFFRF,0
25452,HPHHHHP,SLFFFLR,0
25453,HPHHHHP,SLFFFLL,0
25454,HPHHHHP,SLFFFLF,0
25455,HPHHHHP,SLFFFFR,0
25456,HPHHHHP,SLFFFFL,0
25457,HPHHHHP,SLFFFFF,0
25458,HPHHHHP,SFRRLRR,1
25459,HPHHHHP,SFRRLRL,1
25460,HPHHHHP,SFRRLRF,1
25461,HPHHHHP,SFRRLLR,2
25462,HPHHHHP,SFRRLLF,2
25463,HPHHHHP,SFRRLFR,1
25464,HPHHHHP,SFRRLFL,1
25465,HPHHHHP,SFRRLFF,1
25466,HPHHHHP,SFRRFRL,2
25467,HPHHHHP,SFRRFRF,2
25468,HPHHHHP,SFRRFLR,1
25469,HPHHHHP,SFRRFLL,1
25470,HPHHHHP,SFRRFLF,1
25471,HPHHHHP,SFRRFFR,1
25472,HPHHHHP,SFRRFFL,1
25473,HPHHHHP,SFRRFFF,1
25474,HPHHHHP,SFRLRRL,1
25475,HPHHHHP,SFRLRRF,1
25476,HPHHHHP,SFRLRLR,0
25477,HPHHHHP,SFRLRLL,0
25478,HPHHHHP,SFRLRLF,0
25479,HPHHHHP,SFRLRFR,0
25480,HPHHHHP,SFRLRFL,0
25481,HPHHHHP,SFRLRFF,0
25482,HPHHHHP,SFRLLRR,0
25483,HPHHHHP,SFRLLRL,0
25484,HPHHHHP,SFRLLRF,0
25485,HPHHHHP,SFRLLFR,0
25486,HPHHHHP,SFRLLFL,0
25487,HPHHHHP,SFRLLFF,0
25488,HPHHHHP,SFRLFRR,0
25489,HPHHHHP,SFRLFRL,0
25490,HPHHHHP,SFRLFRF,0
25491,HPHHHHP,SFRLFLR,0
25492,HPHHHHP,SFRLFLL,0
25493,HPHHHHP,SFRLFLF,0
25494,HPHHHHP,SFRLFFR,0
25495,HPHHHHP,SFRLFFL,0
25496,HPHHHHP,SFRLFFF,0
25497,HPHHHHP,SFRFRRL,2
25498,HPHHHHP,SFRFRLR,0
25499,HPHHHHP,SFRFRLL,0
25500,HPHHHHP,SFRFRLF,0
25501,HPHHHHP,SFRFRFR,0
25502,HPHHHHP,SFRFRFL,0
25503,HPHHHHP,SFRFRFF,0
25504,HPHHHHP,SFRFLRR,0
25505,HPHHHHP,SFRFLRL,0
25506,HPHHHHP,SFRFLRF,0
25507,HPHHHHP,SFRFLLR,1
25508,HPHHHHP,SFRFLLF,1
25509,HPHHHHP,SFRFLFR,0
25510,HPHHHHP,SFRFLFL,0
25511,HPHHHHP,SFRFLFF,0
25512,HPHHHHP,SFRFFRR,0
25513,HPHHHHP,SFRFFRL,0
25514,HPHHHHP,SFRFFRF,0
25515,HPHHHHP,SFRFFLR,0
25516,HPHHHHP,SFRFFLL,0
25517,HPHHHHP,SFRFFLF,0
25518,HPHHHHP,SFRFFFR,0
25519,HPHHHHP,SFRFFFL,0
25520,HPHHHHP,SFRFFFF,0
25521,HPHHHHP,SFLRRLR,0
25522,HPHHHHP,SFLRRLL,0
25523,HPHHHHP,SFLRRLF,0
25524,HPHHHHP,SFLRRFR,0
25525,HPHHHHP,SFLRRFL,0
25526,HPHHHHP,SFLRRFF,0
25527,HPHHHHP,SFLRLRR,0
25528,HPHHHHP,SFLRLRL,0
25529,HPHHHHP,SFLRLRF,0
25530,HPHHHHP,SFLRLLR,1
25531,HPHHHHP,SFLRLLF,1
25532,HPHHHHP,SFLRLFR,0
25533,HPHHHHP,SFLRLFL,0
25534,HPHHHHP,SFLRLFF,0
25535,HPHHHHP,SFLRFRR,0
25536,HPHHHHP,SFLRFRL,0
25537,HPHHHHP,SFLRFRF,0
25538,HPHHHHP,SFLRFLR,0
25539,HPHHHHP,SFLRFLL,0
25540,HPHHHHP,SFLRFLF,0
25541,HPHHHHP,SFLRFFR,0
25542,HPHHHHP,SFLRFFL,0
25543,HPHHHHP,SFLRFFF,0
25544,HPHHHHP,SFLLRRL,2
25545,HPHHHHP,SFLLRRF,2
25546,HPHHHHP,SFLLRLR,1
25547,HPHHHHP,SFLLRLL,1
25548,HPHHHHP,SFLLRLF,1
25549,HPHHHHP,SFLLRFR,1
25550,HPHHHHP,SFLLRFL,1
25551,HPHHHHP,SFLLRFF,1
25552,HPHHHHP,SFLLFRR,1
25553,HPHHHHP,SFLLFRL,1
25554,HPHHHHP,SFLLFRF,1
25555,HPHHHHP,SFLLFLR,2
25556,HPHHHHP,SFLLFLF,2
25557,HPHHHHP,SFLLFFR,1
25558,HPHHHHP,SFLLFFL,1
25559,HPHHHHP,SFLLFFF,1
25560,HPHHHHP,SFLFRRL,1
25561,HPHHHHP,SFLFRRF,1
25562,HPHHHHP,SFLFRLR,0
25563,HPHHHHP,SFLFRLL,0
25564,HPHHHHP,SFLFRLF,0
25565,HPHHHHP,SFLFRFR,0
25566,HPHHHHP,SFLFRFL,0
25567,HPHHHHP,SFLFRFF,0
25568,HPHHHHP,SFLFLRR,0
25569,HPHHHHP,SFLFLRL,0
25570,HPHHHHP,SFLFLRF,0
25571,HPHHHHP,SFLFLLR,2
25572,HPHHHHP,SFLFLFR,0
25573,HPHHHHP,SFLFLFL,0
25574,HPHHHHP,SFLFLFF,0
25575,HPHHHHP,SFLFFRR,0
25576,HPHHHHP,SFLFFRL,0
25577,HPHHHHP,SFLFFRF,0
25578,HPHHHHP,SFLFFLR,0
25579,HPHHHHP,SFLFFLL,0
25580,HPHHHHP,SFLFFLF,0
25581,HPHHHHP,SFLFFFR,0
25582,HPHHHHP,SFLFFFL,0
25583,HPHHHHP,SFLFFFF,0
25584,HPHHHHP,SFFRRLR,0
25585,HPHHHHP,SFFRRLL,0
25586,HPHHHHP,SFFRRLF,0
25587,HPHHHHP,SFFRRFL,1
25588,HPHHHHP,SFFRRFF,1
25589,HPHHHHP,SFFRLRR,0
25590,HPHHHHP,SFFRLRL,0
25591,HPHHHHP,SFFRLRF,0
25592,HPHHHHP,SFFRLLR,1
25593,HPHHHHP,SFFRLLF,1
25594,HPHHHHP,SFFRLFR,0
25595,HPHHHHP,SFFRLFL,0
25596,HPHHHHP,SFFRLFF,0
25597,HPHHHHP,SFFRFRR,0
25598,HPHHHHP,SFFRFRL,0
25599,HPHHHHP,SFFRFRF,0
25600,HPHHHHP,SFFRFLR,0
25601,HPHHHHP,SFFRFLL,0
25602,HPHHHHP,SFFRFLF,0
25603,HPHHHHP,SFFRFFR,0
25604,HPHHHHP,SFFRFFL,0
25605,HPHHHHP,SFFRFFF,0
25606,HPHHHHP,SFFLRRL,1
25607,HPHHHHP,SFFLRRF,1
25608,HPHHHHP,SFFLRLR,0
25609,HPHHHHP,SFFLRLL,0
25610,HPHHHHP,SFFLRLF,0
25611,HPHHHHP,SFFLRFR,0
25612,HPHHHHP,SFFLRFL,0
25613,HPHHHHP,SFFLRFF,0
25614,HPHHHHP,SFFLLRR,0
25615,HPHHHHP,SFFLLRL,0
25616,HPHHHHP,SFFLLRF,0
25617,HPHHHHP,SFFLLFR,1
25618,HPHHHHP,SFFLLFF,1
25619,HPHHHHP,SFFLFRR,0
25620,HPHHHHP,SFFLFRL,0
25621,HPHHHHP,SFFLFRF,0
25622,HPHHHHP,SFFLFLR,0
25623,HPHHHHP,SFFLFLL,0
25624,HPHHHHP,SFFLFLF,0
25625,HPHHHHP,SFFLFFR,0
25626,HPHHHHP,SFFLFFL,0
25627,HPHHHHP,SFFLFFF,0
25628,HPHHHHP,SFFFRRL,1
25629,HPHHHHP,SFFFRRF,1
25630,HPHHHHP,SFFFRLR,0
25631,HPHHHHP,SFFFRLL,0
25632,HPHHHHP,SFFFRLF,0
25633,HPHHHHP,SFFFRFR,0
25634,HPHHHHP,SFFFRFL,0
25635,HPHHHHP,SFFFRFF,0
25636,HPHHHHP,SFFFLRR,0
25637,HPHHHHP,SFFFLRL,0
25638,HPHHHHP,SFFFLRF,0
25639,HPHHHHP,SFFFLLR,1
25640,HPHHHHP,SFFFLLF,1
25641,HPHHHHP,SFFFLFR,0
25642,HPHHHHP,SFFFLFL,0
25643,HPHHHHP,SFFFLFF,0
25644,HPHHHHP,SFFFFRR,0
25645,HPHHHHP,SFFFFRL,0
25646,HPHHHHP,SFFFFRF,0
25647,HPHHHHP,SFFFFLR,0
25648,HPHHHHP,SFFFFLL,0
25649,HPHHHHP,SFFFFLF,0
25650,HPHHHHP,SFFFFFR,0
25651,HPHHHHP,SFFFFFL,0
25652,HPHHHHP,SFFFFFF,0
25653,HPHHHPH,SRRRLRR,2
25654,HPHHHPH,SRRRLRL,1
25655,HPHHHPH,SRRRLRF,1
25656,HPHHHPH,SRRRLLR,1
25657,HPHHHPH,SRRRLLF,1
25658,HPHHHPH,SRRRLFR,1
25659,HPHHHPH,SRRRLFL,1
25660,HPHHHPH,SRRRLFF,1
25661,HPHHHPH,SRRRFRL,1
25662,HPHHHPH,SRRRFRF,1
25663,HPHHHPH,SRRRFLR,1
25664,HPHHHPH,SRRRFLL,2
25665,HPHHHPH,SRRRFLF,1
25666,HPHHHPH,SRRRFFR,1
25667,HPHHHPH,SRRRFFL,1
25668,HPHHHPH,SRRRFFF,1
25669,HPHHHPH,SRRLRRL,0
25670,HPHHHPH,SRRLRRF,0
25671,HPHHHPH,SRRLRLR,0
25672,HPHHHPH,SRRLRLL,1
25673,HPHHHPH,SRRLRLF,0
25674,HPHHHPH,SRRLRFR,0
25675,HPHHHPH,SRRLRFL,0
25676,HPHHHPH,SRRLRFF,0
25677,HPHHHPH,SRRLLRR,1
25678,HPHHHPH,SRRLLRL,0
25679,HPHHHPH,SRRLLRF,0
25680,HPHHHPH,SRRLLFR,0
25681,HPHHHPH,SRRLLFL,0
25682,HPHHHPH,SRRLLFF,0
25683,HPHHHPH,SRRLFRR,1
25684,HPHHHPH,SRRLFRL,0
25685,HPHHHPH,SRRLFRF,0
25686,HPHHHPH,SRRLFLR,0
25687,HPHHHPH,SRRLFLL,1
25688,HPHHHPH,SRRLFLF,0
25689,HPHHHPH,SRRLFFR,0
25690,HPHHHPH,SRRLFFL,0
25691,HPHHHPH,SRRLFFF,0
25692,HPHHHPH,SRRFRRL,0
25693,HPHHHPH,SRRFRLR,0
25694,HPHHHPH,SRRFRLL,1
25695,HPHHHPH,SRRFRLF,0
25696,HPHHHPH,SRRFRFR,0
25697,HPHHHPH,SRRFRFL,0
25698,HPHHHPH,SRRFRFF,0
25699,HPHHHPH,SRRFLRR,1
25700,HPHHHPH,SRRFLRL,0
25701,HPHHHPH,SRRFLRF,0
25702,HPHHHPH,SRRFLLR,0
25703,HPHHHPH,SRRFLLF,0
25704,HPHHHPH,SRRFLFR,0
25705,HPHHHPH,SRRFLFL,0
25706,HPHHHPH,SRRFLFF,0
25707,HPHHHPH,SRRFFRR,1
25708,HPHHHPH,SRRFFRL,0
25709,HPHHHPH,SRRFFRF,0
25710,HPHHHPH,SRRFFLR,0
25711,HPHHHPH,SRRFFLL,1
25712,HPHHHPH,SRRFFLF,0
25713,HPHHHPH,SRRFFFR,0
25714,HPHHHPH,SRRFFFL,0
25715,HPHHHPH,SRRFFFF,0
25716,HPHHHPH,SRLRRLR,0
25717,HPHHHPH,SRLRRLL,1
25718,HPHHHPH,SRLRRLF,0
25719,HPHHHPH,SRLRRFR,0
25720,HPHHHPH,SRLRRFL,0
25721,HPHHHPH,SRLRRFF,0
25722,HPHHHPH,SRLRLRR,1
25723,HPHHHPH,SRLRLRL,0
25724,HPHHHPH,SRLRLRF,0
25725,HPHHHPH,SRLRLLR,0
25726,HPHHHPH,SRLRLLF,0
25727,HPHHHPH,SRLRLFR,0
25728,HPHHHPH,SRLRLFL,0
25729,HPHHHPH,SRLRLFF,0
25730,HPHHHPH,SRLRFRR,1
25731,HPHHHPH,SRLRFRL,0
25732,HPHHHPH,SRLRFRF,0
25733,HPHHHPH,SRLRFLR,0
25734,HPHHHPH,SRLRFLL,1
25735,HPHHHPH,SRLRFLF,0
25736,HPHHHPH,SRLRFFR,0
25737,HPHHHPH,SRLRFFL,0
25738,HPHHHPH,SRLRFFF,0
25739,HPHHHPH,SRLLRRL,1
25740,HPHHHPH,SRLLRRF,1
25741,HPHHHPH,SRLLRLR,1
25742,HPHHHPH,SRLLRLL,2
25743,HPHHHPH,SRLLRLF,1
25744,HPHHHPH,SRLLRFR,1
25745,HPHHHPH,SRLLRFL,1
25746,HPHHHPH,SRLLRFF,1
25747,HPHHHPH,SRLLFRR,2
25748,HPHHHPH,SRLLFRL,1
25749,HPHHHPH,SRLLFRF,1
25750,HPHHHPH,SRLLFLR,1
25751,HPHHHPH,SRLLFLF,1
25752,HPHHHPH,SRLLFFR,1
25753,HPHHHPH,SRLLFFL,1
25754,HPHHHPH,SRLLFFF,1
25755,HPHHHPH,SRLFRRL,0
25756,HPHHHPH,SRLFRRF,0
25757,HPHHHPH,SRLFRLR,0
25758,HPHHHPH,SRLFRLL,1
25759,HPHHHPH,SRLFRLF,0
25760,HPHHHPH,SRLFRFR,0
25761,HPHHHPH,SRLFRFL,0
25762,HPHHHPH,SRLFRFF,0
25763,HPHHHPH,SRLFLRR,1
25764,HPHHHPH,SRLFLRL,0
25765,HPHHHPH,SRLFLRF,0
25766,HPHHHPH,SRLFLLR,0
25767,HPHHHPH,SRLFLFR,0
25768,HPHHHPH,SRLFLFL,0
25769,HPHHHPH,SRLFLFF,0
25770,HPHHHPH,SRLFFRR,1
25771,HPHHHPH,SRLFFRL,0
25772,HPHHHPH,SRLFFRF,0
25773,HPHHHPH,SRLFFLR,0
25774,HPHHHPH,SRLFFLL,1
25775,HPHHHPH,SRLFFLF,0
25776,HPHHHPH,SRLFFFR,0
25777,HPHHHPH,SRLFFFL,0
25778,HPHHHPH,SRLFFFF,0
25779,HPHHHPH,SRFRRLR,0
25780,HPHHHPH,SRFRRLL,1
25781,HPHHHPH,SRFRRLF,0
25782,HPHHHPH,SRFRRFL,0
25783,HPHHHPH,SRFRRFF,0
25784,HPHHHPH,SRFRLRR,1
25785,HPHHHPH,SRFRLRL,0
25786,HPHHHPH,SRFRLRF,0
25787,HPHHHPH,SRFRLLR,0
25788,HPHHHPH,SRFRLLF,0
25789,HPHHHPH,SRFRLFR,0
25790,HPHHHPH,SRFRLFL,0
25791,HPHHHPH,SRFRLFF,0
25792,HPHHHPH,SRFRFRR,1
25793,HPHHHPH,SRFRFRL,0
25794,HPHHHPH,SRFRFRF,0
25795,HPHHHPH,SRFRFLR,0
25796,HPHHHPH,SRFRFLL,1
25797,HPHHHPH,SRFRFLF,0
25798,HPHHHPH,SRFRFFR,0
25799,HPHHHPH,SRFRFFL,0
25800,HPHHHPH,SRFRFFF,0
25801,HPHHHPH,SRFLRRL,0
25802,HPHHHPH,SRFLRRF,0
25803,HPHHHPH,SRFLRLR,0
25804,HPHHHPH,SRFLRLL,1
25805,HPHHHPH,SRFLRLF,0
25806,HPHHHPH,SRFLRFR,0
25807,HPHHHPH,SRFLRFL,0
25808,HPHHHPH,SRFLRFF,0
25809,HPHHHPH,SRFLLRR,1
25810,HPHHHPH,SRFLLRL,0
25811,HPHHHPH,SRFLLRF,0
25812,HPHHHPH,SRFLLFR,0
25813,HPHHHPH,SRFLLFF,0
25814,HPHHHPH,SRFLFRR,1
25815,HPHHHPH,SRFLFRL,0
25816,HPHHHPH,SRFLFRF,0
25817,HPHHHPH,SRFLFLR,0
25818,HPHHHPH,SRFLFLL,1
25819,HPHHHPH,SRFLFLF,0
25820,HPHHHPH,SRFLFFR,0
25821,HPHHHPH,SRFLFFL,0
25822,HPHHHPH,SRFLFFF,0
25823,HPHHHPH,SRFFRRL,0
25824,HPHHHPH,SRFFRRF,0
25825,HPHHHPH,SRFFRLR,0
25826,HPHHHPH,SRFFRLL,1
25827,HPHHHPH,SRFFRLF,0
25828,HPHHHPH,SRFFRFR,0
25829,HPHHHPH,SRFFRFL,0
25830,HPHHHPH,SRFFRFF,0
25831,HPHHHPH,SRFFLRR,1
25832,HPHHHPH,SRFFLRL,0
25833,HPHHHPH,SRFFLRF,0
25834,HPHHHPH,SRFFLLR,0
25835,HPHHHPH,SRFFLLF,0
25836,HPHHHPH,SRFFLFR,0
25837,HPHHHPH,SRFFLFL,0
25838,HPHHHPH,SRFFLFF,0
25839,HPHHHPH,SRFFFRR,1
25840,HPHHHPH,SRFFFRL,0
25841,HPHHHPH,SRFFFRF,0
25842,HPHHHPH,SRFFFLR,0
25843,HPHHHPH,SRFFFLL,1
25844,HPHHHPH,SRFFFLF,0
25845,HPHHHPH,SRFFFFR,0
25846,HPHHHPH,SRFFFFL,0
25847,HPHHHPH,SRFFFFF,0
25848,HPHHHPH,SLRRLRR,2
25849,HPHHHPH,SLRRLRL,1
25850,HPHHHPH,SLRRLRF,1
25851,HPHHHPH,SLRRLLR,1
25852,HPHHHPH,SLRRLLF,1
25853,HPHHHPH,SLRRLFR,1
25854,HPHHHPH,SLRRLFL,1
25855,HPHHHPH,SLRRLFF,1
25856,HPHHHPH,SLRRFRL,1
25857,HPHHHPH,SLRRFRF,1
25858,HPHHHPH,SLRRFLR,1
25859,HPHHHPH,SLRRFLL,2
25860,HPHHHPH,SLRRFLF,1
25861,HPHHHPH,SLRRFFR,1
25862,HPHHHPH,SLRRFFL,1
25863,HPHHHPH,SLRRFFF,1
25864,HPHHHPH,SLRLRRL,0
